I,chi_eff_true,chi_eff_H1,chi_eff_H0
2.4817635270541083,-6.2601788246525985,1.1760680313399163,-7.08647336938499
2.488176352705411,-6.310520486041831,1.1505312780968566,-7.1343633385999325
2.4945891783567133,-6.360945971360685,1.124916289025279,-7.182324275723602
2.501002004008016,-6.411454957587573,1.099223365612616,-7.230355907275992
2.507414829659319,-6.462047123770226,1.073452807414931,-7.278457961529099
2.5138276553106214,-6.51272215100721,1.0476049120741777,-7.326630168491185
2.520240480961924,-6.563479722429591,1.021679975335303,-7.374872259891291
2.5266533066132264,-6.614319523182893,0.9956782910630864,-7.423183969163965
2.533066132264529,-6.665241240409166,0.9696001512588808,-7.471565031434075
2.5394789579158314,-6.716244563229331,0.9434458460770898,-7.520015183501869
2.5458917835671344,-6.767329182725696,0.9172156638414961,-7.568534163828154
2.552304609218437,-6.818494791924671,0.8909098910613622,-7.617121712519676
2.5587174348697395,-6.869741085779701,0.8645288124473751,-7.665777571314663
2.565130260521042,-6.9210677611543545,0.8380727109274844,-7.714501483568526
2.5715430861723445,-6.972474516805612,0.811541867662406,-7.763293194239694
2.5779559118236475,-7.023961053367373,0.7849365620610769,-7.812152449875633
2.58436873747495,-7.075527073334122,0.7582570717958816,-7.861078998599076
2.5907815631262525,-7.12717228104475,0.7315036728177517,-7.910072590094231
2.597194388777555,-7.178896382666622,0.7046766393710513,-7.959132975593413
2.6036072144288576,-7.230699086179776,0.6777762440082995,-8.008259907863547
2.6100200400801605,-7.282580101361297,0.6508027576047795,-8.057453141193037
2.616432865731463,-7.334539139769852,0.6237564493729408,-8.106712431378583
2.6228456913827656,-7.386575914730479,0.5966375868766463,-8.156037535712386
2.629258517034068,-7.438690141319427,0.5694464360452827,-8.20542821296926
2.6356713426853706,-7.490881536349221,0.542183261187688,-8.254884223394008
2.642084168336673,-7.543149818353903,0.5148483250059712,-8.30440532868893
2.648496993987976,-7.595494707574417,0.4874418886091192,-8.35399129200141
2.6549098196392786,-7.647915925944119,0.45996421152653255,-8.403641877911724
2.661322645290581,-7.700413197074518,0.43241555172133417,-8.453356852420889
2.6677354709418837,-7.752986246241129,0.4047961656035781,-8.503135982938744
2.674148296593186,-7.80563480036944,0.3771063080433166,-8.55297903827202
2.680561122244489,-7.858358588021126,0.3493462323835246,-8.602885788612717
2.6869739478957917,-7.911157339380303,0.3215161904528614,-8.652856005526452
2.693386773547094,-7.964030786240038,0.29361643257832526,-8.702889461940984
2.6997995991983967,-8.016978661988915,0.26564720759774474,-8.752985932134933
2.7062124248496993,-8.07000070159777,0.2376087628721919,-8.803145191726472
2.712625250501002,-8.123096641606608,0.2095013442981397,-8.853367017662308
2.7190380761523048,-8.1762662201116,0.18132519631970467,-8.90365118820661
2.7254509018036073,-8.229509176752266,0.15308056194047026,-8.953997482930227
2.73186372745491,-8.282825252698757,0.12476768273545957,-9.004405682699861
2.7382765531062123,-8.336214190639268,0.09638679886286639,-9.054875569667473
2.744689378757515,-8.389675734767678,0.06793814907555884,-9.105406927259736
2.751102204408818,-8.443209630771143,0.0394219707326684,-9.155999540167606
2.7575150300601203,-8.496815625817987,0.010838499810930102,-9.206653194336042
2.763927855711423,-8.550493468545646,-0.017812029084133485,-9.257367676953777
2.7703406813627254,-8.604242909048708,-0.0465293827069857,-9.308142776443233
2.776753507014028,-8.658063698867167,-0.07531332916114053,-9.358978282450558
2.783166332665331,-8.711955590974696,-0.10416363788821315,-9.409873985835688
2.7895791583166334,-8.765918339767133,-0.13308007965719781,-9.460829678662606
2.795991983967936,-8.81995170105101,-0.16206242655371028,-9.51184515418963
2.8024048096192384,-8.874055432032272,-0.19111045196950016,-9.562920206859886
2.808817635270541,-8.928229291305037,-0.22022393059195622,-9.61405463229174
2.8152304609218435,-8.982473038840531,-0.24940263839375376,-9.66524822726948
2.8216432865731464,-9.036786435976133,-0.27864635262265125,-9.716500789733999
2.828056112224449,-9.091169245404458,-0.3079548517913082,-9.767812118773612
2.8344689378757515,-9.145621231162657,-0.3373279156672808,-9.819182014614917
2.840881763527054,-9.200142158621773,-0.36676532526308847,-9.87061027861386
2.8472945891783565,-9.254731794476179,-0.3962668628263586,-9.92209671324673
2.8537074148296595,-9.30938990673318,-0.425832311830149,-9.973641122101427
2.860120240480962,-9.364116264702673,-0.4554614569632349,-10.0252433098686
2.8665330661322646,-9.418910638986944,-0.4851540841206585,-10.07690308233314
2.872945891783567,-9.47377280147056,-0.5149099803942292,-10.128620246365514
2.8793587174348696,-9.52870252531033,-0.5447289340632082,-10.180394609913314
2.885771543086172,-9.583699584925412,-0.5746107345850433,-10.232225981992912
2.892184368737475,-9.638763755987512,-0.604555172586231,-10.284114172681065
2.8985971943887776,-9.693894815411134,-0.6345620398532077,-10.336058993106775
2.90501002004008,-9.749092541344005,-0.664631129323439,-10.388060255443094
2.9114228456913827,-9.804356713157503,-0.6947622350764391,-10.440117772899072
2.917835671342685,-9.859687111437282,-0.724955152325073,-10.492231359711795
2.924248496993988,-9.915083517973898,-0.7552096774067678,-10.544400831138454
2.9306613226452907,-9.970545715753566,-0.7855256077749075,-10.596626003448534
2.937074148296593,-10.026073488949038,-0.8159027419903282,-10.648906693916068
2.9434869739478957,-10.081666622910518,-0.8463408797127911,-10.701242720811948
2.9498997995991982,-10.137324904156685,-0.8768398216926556,-10.753633903396349
2.956312625250501,-10.19304812036583,-0.9073993697625937,-10.80608006191121
2.9627254509018037,-10.248836060367012,-0.9380193268293127,-10.858581017572725
2.9691382765531062,-10.304688514131414,-0.9686994968655256,-10.91113659256407
2.9755511022044088,-10.360605272763635,-0.9994396849017804,-10.963746610027982
2.9819639278557113,-10.416586128493215,-1.0302396970185796,-11.016410894059632
2.988376753507014,-10.472630874666116,-1.061099340338444,-11.069129269699381
2.994789579158317,-10.528739305736394,-1.0920184230180752,-11.121901562925707
3.0012024048096193,-10.584911217257854,-1.1229967542406456,-11.174727600648211
3.007615230460922,-10.641146405875851,-1.1540341442080901,-11.227607210700612
3.0140280561122244,-10.69744466931914,-1.185130404133524,-11.280540221833874
3.020440881763527,-10.753805806391824,-1.2162853462337324,-11.333526463709376
3.02685370741483,-10.810229616965358,-1.2474987837216815,-11.386565766892168
3.0332665330661324,-10.866715901970636,-1.2787705307991573,-11.439657962844223
3.039679358717435,-10.923264463390169,-1.3101004026494607,-11.492802883917882
3.0460921843687374,-10.979875104250311,-1.3414882154301395,-11.546000363349215
3.05250501002004,-11.036547628613583,-1.3729337862658397,-11.599250235251539
3.058917835671343,-11.093281841571034,-1.404436933241172,-11.65255233460897
3.0653306613226454,-11.150077549234716,-1.4359974753936768,-11.705906497270014
3.071743486973948,-11.206934558730254,-1.4676152327068905,-11.759312559941321
3.0781563126252505,-11.263852678189338,-1.499290026103374,-11.812770360181283
3.084569138276553,-11.320831716742504,-1.5310216774379057,-11.866279736393984
3.0909819639278555,-11.377871484511786,-1.562810009490704,-11.919840527822899
3.0973947895791585,-11.434971792603577,-1.5946548459606902,-11.973452574544908
3.103807615230461,-11.492132453101455,-1.6265560114588595,-12.02711571746422
3.1102204408817635,-11.549353279059162,-1.6585133315016733,-12.08082979830639
3.116633266533066,-11.606634084493564,-1.6905266325045147,-12.134594659612418
3.1230460921843686,-11.66397468437777,-1.7225957417752653,-12.188410144732828
3.1294589178356715,-11.721374894634216,-1.7547204875078393,-12.242276097821936
3.135871743486974,-11.77883453212786,-1.7869006987758524,-12.296192363831985
3.1422845691382766,-11.836353414659492,-1.8191362055263625,-12.350158788507564
3.148697394789579,-11.89393136095898,-1.851426838573552,-12.404175218379791
3.1551102204408816,-11.951568190678728,-1.8837724295926606,-12.458241500760877
3.161523046092184,-12.00926372438704,-1.9161728111137677,-12.512357483738448
3.167935871743487,-12.067017783561688,-1.9486278165157742,-12.566523016170116
3.1743486973947896,-12.124830190583417,-1.98113728002037,-12.620737947677966
3.180761523046092,-12.182700768729589,-2.0137010366860864,-12.675002128643193
3.1871743486973947,-12.240629342167878,-2.0463189224024276,-12.729315410200783
3.193587174348697,-12.29861573594998,-2.0789907738839517,-12.783677644234096
3.2,-12.356659776005387,-2.111716428664529,-12.83808868336974
